ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,total_mv,circ_mv,name,industry,list_date
603586.SH,20260305,17.54,0.6918,0.54,37.3089,1.4949,343876.5761,343876.5761,金麒麟,汽车配件,20170406
002054.SZ,20260305,9.94,14.1359,0.68,78.5759,1.8903,479222.7593,382069.415,德美化工,染料涂料,20060725
600136.SH,20260305,1.89,1.064,0.67,,16.218,385716.101,367243.9144,ST明诚,房产服务,19980303
002987.SZ,20260305,17.96,1.3428,0.77,49.9947,5.3488,1557958.433,1515010.9957,京北方,软件服务,20200507
603602.SH,20260305,13.92,2.1068,0.73,170.5238,2.9796,321632.0316,321632.0316,纵横通信,通信设备,20170810
001359.SZ,20260305,77.16,2.9847,0.67,65.8125,7.2458,1431342.4211,357868.08,平安电工,矿物制品,20240328
688148.SH,20260305,8.19,2.1752,0.9,,12.761,417831.7304,417831.7304,芳源股份,电气设备,20210806
001207.SZ,20260305,27.7,3.631,1.62,22.0385,2.6187,599779.6792,546410.6404,联科科技,化工原料,20210623
002106.SZ,20260305,12.44,5.8311,2.17,23.449,1.5754,878035.303,875901.5296,莱宝高科,元器件,20070112
300895.SZ,20260305,61.54,15.6543,2.39,,11.073,866487.2432,850312.0511,铜牛信息,软件服务,20200924
600998.SH,20260305,5.17,0.5842,0.72,10.3971,0.9846,2606957.111,2606957.111,九州通,医药商业,20101102
600158.SH,20260305,10.1,5.562,1.05,154.3445,3.73,969108.1977,969108.1977,中体产业,文教休闲,19980327
300155.SZ,20260305,5.16,2.9714,0.86,,2.3648,289593.5159,170655.0164,安居宝,IT设备,20110107
920273.BJ,20260305,26.64,2.2822,1.03,31.6949,4.2294,274847.2403,182938.7075,一致魔芋,食品,20230221
301186.SZ,20260305,50.1,1.1102,0.67,41.7759,2.564,403553.4559,379002.983,超达装备,专用机械,20211223
688721.SH,20260305,44.18,3.1897,0.66,64.2257,4.8591,589803.0,236294.6977,龙图光罩,半导体,20240806
920579.BJ,20260305,22.25,1.9909,0.7,246.0202,6.0018,288093.0,99178.0845,机科股份,机械基件,20231130
300409.SZ,20260305,28.26,5.9734,1.05,140.9329,2.7527,2210635.5412,1942845.7283,道氏技术,电气设备,20141203
000930.SZ,20260305,6.82,3.9563,1.22,503.8273,1.1874,1266093.7141,1266029.3906,中粮科技,农业综合,19990712
002346.SZ,20260305,20.91,1.4255,0.58,126.2259,3.2008,923334.1949,822442.6335,柘中股份,电气设备,20100128
600351.SH,20260305,6.48,0.9672,0.62,18.477,1.7212,448416.0298,448416.0298,亚宝药业,中成药,20020926
300723.SZ,20260305,30.88,1.2955,0.76,,7.9667,1394827.2614,1289756.2827,一品红,化学制药,20171116
002178.SZ,20260305,6.8,17.781,4.64,,11.1051,484264.0407,484012.5474,延华智能,软件服务,20071101
003035.SZ,20260305,8.96,6.6076,1.11,,4.8872,3393939.3932,3393939.3932,南网能源,新型电力,20210119
600803.SH,20260305,21.63,1.1108,1.11,14.903,2.8903,6696183.1864,6644144.8672,新奥股份,供气供热,19940103
605055.SH,20260305,9.78,0.7093,0.58,97.3971,4.121,430320.0,430320.0,迎丰股份,纺织,20210129
603338.SH,20260305,53.99,1.0623,1.16,16.7839,2.4598,2733772.1987,2733772.1987,浙江鼎力,工程机械,20150325
605111.SH,20260305,41.95,3.5064,0.58,40.0924,4.088,1742320.1186,1742320.1186,新洁能,半导体,20200928
301029.SZ,20260305,27.98,2.8984,1.0,43.8802,4.1716,1774499.1882,1292342.3917,怡合达,专用机械,20210723
688611.SH,20260305,60.2,1.2761,1.51,126.4271,10.6682,923405.392,923405.392,杭州柯林,电气设备,20210412
003022.SZ,20260305,20.15,0.9246,1.03,114.7902,3.6472,2691169.52,2688880.1274,联泓新科,化工原料,20201208
603257.SH,20260305,68.84,14.5964,0.59,54.341,3.3801,826080.0,171411.6,中国瑞林,建筑工程,20250408
000558.SZ,20260305,4.68,2.6892,0.95,,5.7531,603356.8081,603104.3965,天府文旅,旅游景点,19940509
300334.SZ,20260305,7.79,2.1958,0.61,212.9991,3.8745,235308.9123,235281.1838,津膜科技,专用机械,20120705
688518.SH,20260305,27.46,2.5563,0.73,56.622,2.8691,937278.7109,937278.7109,联赢激光,专用机械,20200622
301016.SZ,20260305,24.19,1.075,0.68,78.5563,5.2894,528309.6,501096.2322,雷尔伟,运输设备,20210630
600661.SH,20260305,10.14,2.2263,0.88,,21.595,290560.5136,290560.5136,昂立教育,文教休闲,19930614
920159.BJ,20260305,42.4,25.144,1.2,22.1802,3.015,322240.0,61056.0,农大科技,农药化肥,20260128
603466.SH,20260305,11.13,14.8729,0.93,,3.1423,661996.8391,661996.8391,风语筑,文教休闲,20171020
300294.SZ,20260305,20.63,0.884,0.97,26.2037,1.3561,1040265.1465,1040265.1465,博雅生物,生物制药,20120308
002595.SZ,20260305,97.5,0.7727,1.16,38.7785,6.8496,7800000.0,7747002.5198,豪迈科技,专用机械,20110628
688285.SH,20260305,8.88,0.5763,0.69,74.0356,1.9771,334145.4427,334145.4427,高铁电气,运输设备,20211020
600973.SH,20260305,7.64,5.8155,1.69,,2.9307,1047723.8135,1047723.8135,宝胜股份,电气设备,20040802
600645.SH,20260305,28.09,2.2886,0.77,130.9856,3.5419,1314468.432,1313966.3935,中源协和,医疗保健,19930504
600180.SH,20260305,3.64,1.2623,0.86,59.3968,0.5025,395532.3969,395532.3969,瑞茂通,仓储物流,19980703
689009.SH,20260305,47.4,1.2526,0.82,31.5959,4.9799,3425394.417,2633817.3653,九号公司-WD,摩托车,20201029
002469.SZ,20260305,9.33,3.9656,1.12,23.0494,2.3079,605388.8338,586758.952,三维化学,化工原料,20100908
600999.SH,20260305,15.97,0.4369,0.63,13.3724,1.1482,13888353.3092,11852942.4194,招商证券,证券,20091117
002988.SZ,20260305,33.76,1.7684,1.54,40.2679,3.1465,843228.3409,842967.7036,豪美新材,铝,20200518
600636.SH,20260305,8.43,0.7509,0.71,,1.7968,369770.8241,369770.8241,*ST国化,文教休闲,19930316
605089.SH,20260305,26.66,0.518,0.53,42.0329,2.9989,367908.0,367908.0,味知香,食品,20210427
000530.SZ,20260305,6.48,3.1474,0.78,49.522,1.717,546401.7045,388826.868,冰山冷热,机械基件,19931208
300950.SZ,20260305,23.03,2.3011,0.85,36.4489,4.4177,352515.604,209487.2708,德固特,专用机械,20210303
002674.SZ,20260305,13.75,0.8988,0.46,28.6904,1.6926,406382.548,402275.0215,兴业科技,纺织,20120507
300777.SZ,20260305,40.9,2.5298,0.52,50.4981,4.0208,1798403.8263,1732586.4175,中简科技,化纤,20190516
301519.SZ,20260305,14.88,3.0166,0.58,176.2116,1.7001,240524.604,112309.224,舜禹股份,专用机械,20230727
301060.SZ,20260305,10.32,1.5306,0.81,,2.6198,413333.544,371710.4628,兰卫医学,医疗保健,20210913
688432.SH,20260305,16.21,1.9235,0.69,87.0205,4.4832,2026739.3118,2026739.3118,有研硅,半导体,20221110
000990.SZ,20260305,8.66,2.0856,0.76,45.6395,0.5889,1052395.7053,1052394.9259,诚志股份,化工原料,20000706
301198.SZ,20260305,15.38,3.1675,0.55,,2.8441,259922.0,239242.6057,喜悦智行,塑料,20211202
920718.BJ,20260305,14.55,0.663,0.55,17.3023,2.275,131920.0485,62725.2566,合肥高科,家用电器,20221222
600676.SH,20260305,7.68,1.0673,0.62,,1.5393,789882.581,789882.581,交运股份,汽车配件,19930928
300686.SZ,20260305,14.97,2.5274,0.77,,4.144,390154.4573,254376.0514,智动力,元器件,20170804
688055.SH,20260305,4.25,1.6491,5.61,,3.4726,1416666.695,1416666.695,龙腾光电,元器件,20200817
002119.SZ,20260305,22.25,6.5895,0.73,100.3738,5.7493,835006.9,835006.9,康强电子,半导体,20070302
000652.SZ,20260305,4.08,0.9403,0.62,52.7592,1.0515,602034.1316,601580.6425,泰达股份,批发业,19961128
300231.SZ,20260305,10.8,2.4649,0.73,,2.9521,479835.1429,479810.5027,银信科技,软件服务,20110615
688247.SH,20260305,9.59,0.3727,0.56,34.0447,3.3612,434753.06,434753.06,宣泰医药,化学制药,20220825
605488.SH,20260305,35.86,2.1579,0.7,77.7731,4.8608,1082498.7197,990431.4904,福莱新材,塑料,20210513
300412.SZ,20260305,5.62,3.5566,0.88,77.1333,2.7102,279739.23,262938.2451,迦南科技,医疗保健,20141231
301622.SZ,20260305,69.4,5.0324,1.28,45.3852,5.1551,804567.2472,435969.2524,英思特,矿物制品,20241204
301196.SZ,20260305,86.3,4.8273,0.74,49.0989,3.342,1081457.5503,707328.7029,唯科科技,专用机械,20220111
300026.SZ,20260305,3.53,1.0588,0.66,493.9911,1.2276,1060466.6575,966700.5527,红日药业,中成药,20091030
002973.SZ,20260305,14.5,4.2346,1.07,20.4885,2.3526,592565.2259,451721.9815,侨银股份,环境保护,20200106
688210.SH,20260305,49.15,1.5683,0.35,106.593,6.1631,795536.1347,795536.1347,统联精密,元器件,20211227
300932.SZ,20260305,14.63,14.1047,1.53,73.959,2.6689,468312.1491,333554.9265,三友联众,电气设备,20210122
688807.SH,20260305,239.06,24.78,1.21,245.6105,10.83,1912480.0,359442.3923,优迅股份,半导体,20251219
300586.SZ,20260305,10.06,1.8554,0.52,199.7932,3.8144,715483.9449,537804.0468,美联新材,化工原料,20170104
688107.SH,20260305,31.14,3.087,0.93,,13.2265,1248244.9288,1248244.9288,安路科技,半导体,20211112
002767.SZ,20260305,22.54,2.1002,0.81,127.7094,3.9726,338100.0,293467.4663,先锋电子,电器仪表,20150612
603863.SH,20260305,19.86,2.3705,0.48,,11.162,406434.9,406434.9,松炀资源,造纸,20190621
002139.SZ,20260305,12.57,1.4953,0.88,23.3419,2.2167,1567271.5799,1346259.4996,拓邦股份,元器件,20070629
603708.SH,20260305,11.71,0.6086,0.65,56.6496,3.31,747494.5884,747494.5884,家家悦,超市连锁,20161213
600552.SH,20260305,13.53,2.9451,0.71,91.1864,3.0064,1278053.1276,1278053.1276,凯盛科技,元器件,20021108
603139.SH,20260305,26.53,4.774,0.89,,3.6557,264981.64,264981.64,康惠股份,中成药,20170421
301222.SZ,20260305,32.18,3.9489,1.1,24.8765,2.2512,322577.4688,256866.0697,浙江恒威,电气设备,20220309
600930.SH,20260305,6.06,4.1238,1.43,28.625,2.3173,25278857.1427,1957267.0458,华电新能,新型电力,20250716
300891.SZ,20260305,10.33,4.9115,0.61,934.682,3.258,413208.4303,343391.8341,惠云钛业,化工原料,20200917
601616.SH,20260305,5.6,16.8082,1.73,63.9738,1.9645,478058.1786,478058.1786,广电电气,电气设备,20110201
301022.SZ,20260305,31.62,3.1441,0.9,199.6499,2.2213,314568.8064,212441.936,海泰科,专用机械,20210702
003039.SZ,20260305,16.7,1.0974,0.95,38.4268,3.6655,1031256.2791,1031256.2791,顺控发展,水务,20210308
002553.SZ,20260305,26.12,2.6926,0.55,378.4338,5.7672,923105.9771,655089.6,南方精工,汽车配件,20110225
920284.BJ,20260305,34.51,2.3496,0.68,,11.6189,361615.2609,233847.7491,灵鸽科技,专用机械,20231219
603286.SH,20260305,58.68,3.0778,0.74,613.1528,8.1896,688879.3231,677254.2283,日盈电子,汽车配件,20170627
600764.SH,20260305,28.26,1.2573,0.68,88.0812,2.4453,2008238.6448,2008238.6448,中国海防,船舶,19961104
300632.SZ,20260305,14.79,8.1558,2.54,86.4712,2.5244,451363.616,327170.4153,光莆股份,半导体,20170406
002093.SZ,20260305,10.67,1.2881,0.72,63.7552,2.8011,1075002.5,1075002.5,国脉科技,文教休闲,20061215
300198.SZ,20260305,2.63,1.4091,0.75,,146.6237,271297.266,269894.9424,ST纳川,塑料,20110407
300183.SZ,20260305,15.51,2.0837,1.12,107.3668,2.3184,717506.7715,630539.0607,东软载波,通信设备,20110222
003019.SZ,20260305,30.98,1.7169,1.2,29.1171,3.2855,547641.2577,529340.5972,宸展光电,元器件,20201117
601928.SH,20260305,9.64,0.358,0.71,15.357,1.2369,2453283.6,2453283.6,凤凰传媒,出版业,20111130
002269.SZ,20260305,1.81,2.4923,0.76,,24.1931,454762.5,454762.5,美邦服饰,服饰,20080828
603887.SH,20260305,15.52,3.6251,0.54,,2.617,934349.6614,923873.6614,城地香江,软件服务,20161010
300591.SZ,20260305,7.78,3.3776,0.75,,12.4245,315614.1985,272646.0754,万里马,服饰,20170110
300057.SZ,20260305,6.13,4.5868,0.43,,1.0616,550315.8331,444514.807,万顺新材,铝,20100226
002769.SZ,20260305,11.08,2.4986,0.67,,3.4964,413636.4038,413295.3348,普路通,仓储物流,20150629
600609.SH,20260305,4.4,0.9261,0.65,15.0312,3.6446,574005.7655,574005.7655,金杯汽车,汽车配件,19920724
920717.BJ,20260305,11.1,15.8102,1.28,79.4615,2.2574,127294.8,49150.8,瑞星股份,专用机械,20230703
600075.SH,20260305,6.54,1.3562,0.53,163.1645,1.248,1116615.9154,1116615.9154,新疆天业,化工原料,19970617
002377.SZ,20260305,3.66,3.4306,0.65,,7.5735,335375.0236,319279.5953,国创高新,其他建材,20100323
002911.SZ,20260305,15.58,2.5529,1.82,23.7119,4.5575,2022898.1901,1974045.2071,佛燃能源,供气供热,20171122
300349.SZ,20260305,16.24,3.0564,0.8,18.8156,1.5264,677554.4203,600565.3549,金卡智能,电器仪表,20120817
300482.SZ,20260305,19.23,0.9231,0.7,16.0271,1.6691,900127.28,827656.4616,万孚生物,医疗保健,20150630
002557.SZ,20260305,22.75,0.7879,0.7,13.5473,2.2168,1150820.5504,1148359.6261,洽洽食品,食品,20110302
603406.SH,20260305,36.27,1.7603,0.52,31.984,3.2533,1450836.27,132975.0435,天富龙,化纤,20250808
300053.SZ,20260305,18.76,4.21,0.65,,7.683,1307336.2299,1220936.3089,航宇微,半导体,20100211
002226.SZ,20260305,6.11,0.95,0.75,18.1643,1.5784,1618491.8644,1618459.1838,江南化工,化工原料,20080506
301005.SZ,20260305,164.41,5.6362,0.6,2079.3693,28.7006,2207385.2819,2176304.8044,超捷股份,汽车配件,20210601
002566.SZ,20260305,8.16,2.3405,1.04,51.8481,1.2128,270056.5056,189141.0219,益盛药业,中成药,20110318
301111.SZ,20260305,20.7,3.2745,0.75,795.6404,4.4266,331200.0,331200.0,粤万年青,中成药,20211207
000906.SZ,20260305,5.98,1.1164,0.86,11.5053,0.8923,424378.581,419341.3789,浙商中拓,仓储物流,19990707
600979.SH,20260305,5.28,11.7517,0.99,28.2591,1.4349,666154.8928,650633.1691,广安爱众,水力发电,20040906
002787.SZ,20260305,13.09,3.28,0.61,62.025,2.3504,438746.1681,328375.8892,华源控股,广告包装,20151231
000768.SZ,20260305,29.0,1.2742,0.56,78.8065,3.6989,8065332.3059,8052229.0996,中航西飞,航空,19970626
688586.SH,20260305,15.1,1.3581,0.6,95.2918,4.8276,1194922.1256,1194922.1256,江航装备,航空,20200731
600436.SH,20260305,157.0,0.2276,0.6,31.8175,6.545,9472080.197,9472080.197,片仔癀,中成药,20030616
601788.SH,20260305,15.98,0.3407,0.57,24.0906,1.1436,7368038.6471,6242904.7447,光大证券,证券,20090818
688795.SH,20260305,579.89,8.4153,0.98,,23.835,27256466.2756,1703855.1818,摩尔线程-U,半导体,20251205
300509.SZ,20260305,13.66,2.8514,0.96,89.4724,6.5563,404882.4,337543.4124,新美星,专用机械,20160425
600707.SH,20260305,6.76,1.7758,1.51,19.5645,1.1137,2425751.4588,2425264.7388,彩虹股份,元器件,19960520
920087.BJ,20260305,19.23,13.1449,1.22,62.9816,5.7899,317679.6,315460.6984,秋乐种业,种植业,20221207
600153.SH,20260305,9.31,0.5217,0.76,9.1638,0.4898,2699470.391,2699470.391,建发股份,仓储物流,19980616
603839.SH,20260305,7.68,1.0162,0.82,,1.649,298778.496,298778.496,安正时尚,服饰,20170214
002698.SZ,20260305,15.18,1.0576,0.77,29.6103,3.9112,1552248.3707,1275937.9424,博实股份,化工机械,20120911
300671.SZ,20260305,43.87,11.2272,2.2,,5.8485,971222.4,968400.7387,富满微,半导体,20170705
000678.SZ,20260305,12.66,1.6097,0.67,,7.2974,581868.535,581868.535,襄阳轴承,汽车配件,19970106
002321.SZ,20260305,2.29,1.9257,1.06,150.9343,5.257,488431.8263,486444.5672,华英农业,农业综合,20091216
002872.SZ,20260305,5.42,4.3729,2.37,,0.8786,172356.0,116485.6286,ST天圣,医药商业,20170519
688696.SH,20260305,92.56,1.6812,0.85,53.9445,2.0887,648105.12,648105.12,极米科技,家用电器,20210303
301190.SZ,20260305,24.37,1.8564,0.51,98.7763,2.675,523069.1505,388345.698,善水科技,染料涂料,20211224
002156.SZ,20260305,48.84,5.2612,0.69,109.3871,4.8826,7411943.3182,7411236.6522,通富微电,半导体,20070816
920190.BJ,20260305,25.36,1.9773,1.34,117.9612,2.9565,253600.0025,252187.5773,雷神科技,IT设备,20221223
000062.SZ,20260305,23.17,0.7512,0.69,113.7915,3.6349,2423371.8991,2421100.493,深圳华强,元器件,19970130
300556.SZ,20260305,18.65,4.4707,0.8,,5.1108,226719.3087,199573.9316,丝路视觉,软件服务,20161104
600189.SH,20260305,8.25,1.5754,0.82,960.7814,4.7741,590038.1949,590038.1949,泉阳泉,软饮料,19981007
688136.SH,20260305,28.76,0.831,0.76,183.8626,3.2983,578815.851,578815.851,科兴制药,生物制药,20201214
601121.SH,20260305,8.34,5.8022,0.81,55.2705,2.043,764384.4496,316920.0,宝地矿业,普钢,20230310
600995.SH,20260305,15.23,1.513,1.36,43.21,2.171,4867516.841,4867516.841,南网储能,水力发电,20040615
300233.SZ,20260305,14.84,2.0958,0.88,28.9495,1.5606,569669.8871,551609.2005,金城医药,化学制药,20110622
688579.SH,20260305,11.93,3.2829,1.25,74.476,3.3945,477211.93,477211.93,地纬智能,软件服务,20200717
002936.SZ,20260305,1.89,1.2381,0.84,9.1611,0.3757,1718405.2667,1328537.112,郑州银行,银行,20180919
300430.SZ,20260305,20.16,5.3044,1.36,57.0141,2.4063,550462.3407,523866.0853,诚益通,电器仪表,20150319
301062.SZ,20260305,8.73,2.8172,0.65,70.7672,2.6222,377377.9843,272034.9014,上海艾录,广告包装,20210914
300463.SZ,20260305,11.26,1.1797,0.7,53.6929,1.0763,680854.6186,553766.9802,迈克生物,医疗保健,20150528
601177.SH,20260305,16.07,1.297,0.81,27.2245,2.3488,655615.825,642896.42,杭齿前进,机械基件,20101011
600671.SH,20260305,20.33,1.7409,0.52,162.3897,37.1777,247576.4732,247457.8436,天目药业,中成药,19930823
603985.SH,20260305,17.19,3.1862,0.72,,2.3531,757834.9072,757834.9072,恒润股份,电气设备,20170505
000403.SZ,20260305,13.89,0.8269,0.51,17.7119,1.6448,1320101.9692,1306646.3733,派林生物,生物制药,19960628
300620.SZ,20260305,164.4,7.3899,1.08,611.5777,19.7281,4096528.1598,4062450.3414,光库科技,通信设备,20170310
601880.SH,20260305,1.7,0.963,0.67,35.0288,0.9922,4007200.4262,3130218.7064,辽港股份,港口,20101206
920670.BJ,20260305,18.33,5.3124,0.58,,7.798,194632.3392,122166.5557,数字人,软件服务,20201208
300836.SZ,20260305,61.5,3.4172,0.87,207.9569,9.9977,570016.5015,388740.4976,佰奥智能,专用机械,20200528
300348.SZ,20260305,13.14,2.5346,0.81,573.3912,5.0354,1065704.1948,931842.0413,长亮科技,软件服务,20120817
002210.SZ,20260305,3.05,2.2439,0.85,284.7507,8.5174,811675.9961,810158.2856,飞马国际,环境保护,20080130
300381.SZ,20260305,6.65,1.1968,0.82,105.0294,1.2614,326555.8716,325411.6147,溢多利,化学制药,20140128
002748.SZ,20260305,13.21,7.7291,1.83,121.1423,2.3087,317040.0,317040.0,世龙实业,化工原料,20150319
300918.SZ,20260305,15.81,2.0333,1.26,41.9296,2.1176,800198.5291,800198.5291,南山智尚,纺织,20201222
002395.SZ,20260305,18.92,1.2608,0.58,10.7507,3.3759,507451.428,507408.8221,双象股份,塑料,20100429
300843.SZ,20260305,52.95,4.1372,0.63,84.3229,5.473,866817.2496,831792.7096,胜蓝股份,元器件,20200702
300684.SZ,20260305,53.95,5.1336,0.76,80.2359,7.7142,1615852.2581,1102214.8576,中石科技,元器件,20171227
603667.SH,20260305,72.95,5.8283,0.8,292.3766,8.9565,2671449.2072,2671449.2072,五洲新春,机械基件,20161025
688779.SH,20260305,11.07,2.3353,0.81,,3.1857,2135645.8138,2135645.8138,五矿新能,电气设备,20210811
300267.SZ,20260305,4.02,5.3614,0.39,,1.8551,829167.1577,571801.5402,尔康制药,化学制药,20110927
300553.SZ,20260305,39.0,2.0431,0.6,226.6915,5.088,432985.1799,328596.1458,集智股份,电器仪表,20161021
601933.SH,20260305,4.11,1.6269,0.88,,10.1059,3729840.2041,3729840.2041,永辉超市,超市连锁,20101215
920942.BJ,20260305,30.91,8.5247,1.09,50.4849,3.8012,189562.0661,127894.304,恒立钻具,机械基件,20221208
601658.SH,20260305,4.98,0.2219,0.86,6.9158,0.5987,59807336.639,33426952.8096,邮储银行,银行,20191210
002819.SZ,20260305,27.7,1.3375,0.78,,2.0644,829919.977,651169.6056,东方中科,电器仪表,20161111
688718.SH,20260305,15.16,1.017,0.73,68.2625,3.302,263411.6537,263411.6537,唯赛勃,塑料,20210728
603306.SH,20260305,85.35,5.4955,1.17,101.3622,9.0652,2812233.9615,2812233.9615,华懋科技,汽车配件,20140926
002424.SZ,20260305,5.18,1.8263,0.62,215.3226,2.2186,723955.9712,628445.1172,ST百灵,中成药,20100603
603328.SH,20260305,12.2,2.2441,0.74,27.8503,2.8216,1218099.9854,1218099.9854,依顿电子,元器件,20140701
603989.SH,20260305,18.88,1.3608,0.59,37.9857,1.9982,752896.3757,752896.3757,艾华集团,元器件,20150515
603194.SH,20260305,35.67,1.2043,0.87,17.032,2.7643,1430367.0,563681.9987,中力股份,工程机械,20241224
600884.SH,20260305,14.27,4.6301,0.61,,1.4632,3209912.1555,2618701.6075,杉杉股份,电气设备,19960130
688297.SH,20260305,62.11,6.4469,1.29,,7.3219,4192425.0,4192425.0,中无人机,航空,20220629
300503.SZ,20260305,49.59,3.7976,0.71,184.3775,11.3699,1528496.6268,1194995.5159,昊志机电,机械基件,20160309
